relative_path,category
images_processed/Garden/falled_tree_on_indian_roads/000160.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000192.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000038.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000208.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000039.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000050.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000004.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000226.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000031.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000075.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000161.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000183.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000060.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000026.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000182.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000190.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000124.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000133.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000036.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000234.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000135.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000115.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000078.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000200.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000084.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000114.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000011.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000112.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000097.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000129.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000062.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000118.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000034.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000005.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000037.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000149.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000173.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000196.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000218.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000232.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000143.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000204.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000106.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000128.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000051.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000033.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000147.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000059.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000230.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000028.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000154.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000248.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000165.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000235.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000209.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000020.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000021.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000252.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000105.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000013.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000256.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000244.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000144.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000236.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000080.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000233.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000077.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000108.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000243.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000199.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000053.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000110.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000259.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000217.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000048.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000040.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000056.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000076.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000142.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000086.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000181.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000014.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000219.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000107.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000238.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000127.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000041.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000102.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000152.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000057.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000069.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000090.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000081.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000017.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000066.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000006.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000185.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000073.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000203.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000055.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000215.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000246.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000137.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000237.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000071.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000029.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000096.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000046.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000003.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000211.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000197.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000193.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000035.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000120.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000188.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000136.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000044.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000174.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000187.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000052.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000012.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000116.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000189.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000072.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000088.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000242.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000224.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000247.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000157.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000125.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000079.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000019.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000030.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000210.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000220.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000213.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000113.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000168.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000179.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000104.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000250.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000166.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000016.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000092.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000257.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000228.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000027.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000024.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000195.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000122.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000063.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000216.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000047.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000140.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000258.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000169.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000223.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000085.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000126.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000123.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000043.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000083.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000194.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000180.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000070.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000221.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000089.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000068.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000254.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000010.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000064.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000121.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000253.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000101.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000094.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000015.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000240.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000175.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000156.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000099.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000229.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000186.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000198.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000159.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000191.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000067.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000002.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000222.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000008.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000093.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000178.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000153.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000172.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000087.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000001.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000023.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000132.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000009.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000054.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000145.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000245.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000065.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000032.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000061.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000206.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000171.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000138.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000007.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000225.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000117.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000025.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000148.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000167.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000058.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000103.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000176.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000049.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000141.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000239.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000201.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000207.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000251.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000212.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000214.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000098.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000119.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000018.jpg,Garden
images_processed/Garden/falled_tree_on_indian_roads/000082.jpg,Garden
images_processed/Garden/unclean_garden_areas/000158.jpg,Garden
images_processed/Garden/unclean_garden_areas/000162.jpg,Garden
images_processed/Garden/unclean_garden_areas/000022.jpg,Garden
images_processed/Garden/unclean_garden_areas/000177.jpg,Garden
images_processed/Garden/unclean_garden_areas/000150.jpg,Garden
images_processed/Garden/unclean_garden_areas/000146.jpg,Garden
images_processed/Garden/unclean_garden_areas/000109.jpg,Garden
images_processed/Garden/unclean_garden_areas/000163.jpg,Garden
images_processed/Garden/unclean_garden_areas/000111.jpg,Garden
images_processed/Garden/unclean_garden_areas/000164.jpg,Garden
images_processed/Garden/unclean_garden_areas/000131.jpg,Garden
images_processed/Garden/unclean_garden_areas/000074.jpg,Garden
images_processed/Garden/unclean_garden_areas/000095.jpg,Garden
images_processed/Garden/unclean_garden_areas/000205.jpg,Garden
images_processed/Garden/unclean_garden_areas/000151.jpg,Garden
images_processed/Garden/unclean_garden_areas/000045.jpg,Garden
images_processed/Garden/unclean_garden_areas/000155.jpg,Garden
images_processed/Garden/unclean_garden_areas/000184.jpg,Garden
images_processed/Garden/unclean_garden_areas/000134.jpg,Garden
images_processed/Garden/unclean_garden_areas/000202.jpg,Garden
images_processed/Garden/unclean_garden_areas/000042.jpg,Garden
images_processed/Garden/unclean_garden_areas/000091.jpg,Garden
images_processed/Garden/unclean_garden_areas/000130.jpg,Garden
images_processed/Garden/unclean_garden_areas/000139.jpg,Garden
images_processed/Garden/unclean_garden_areas/000170.jpg,Garden
images_processed/Garden/unclean_garden_areas/000100.jpg,Garden
images_processed/Garden/unclean_garden_areas/000160.jpg,Garden
images_processed/Garden/unclean_garden_areas/000192.jpg,Garden
images_processed/Garden/unclean_garden_areas/000038.jpg,Garden
images_processed/Garden/unclean_garden_areas/000039.jpg,Garden
images_processed/Garden/unclean_garden_areas/000050.jpg,Garden
images_processed/Garden/unclean_garden_areas/000004.jpg,Garden
images_processed/Garden/unclean_garden_areas/000031.jpg,Garden
images_processed/Garden/unclean_garden_areas/000075.jpg,Garden
images_processed/Garden/unclean_garden_areas/000161.jpg,Garden
images_processed/Garden/unclean_garden_areas/000183.jpg,Garden
images_processed/Garden/unclean_garden_areas/000060.jpg,Garden
images_processed/Garden/unclean_garden_areas/000026.jpg,Garden
images_processed/Garden/unclean_garden_areas/000182.jpg,Garden
images_processed/Garden/unclean_garden_areas/000190.jpg,Garden
images_processed/Garden/unclean_garden_areas/000124.jpg,Garden
images_processed/Garden/unclean_garden_areas/000133.jpg,Garden
images_processed/Garden/unclean_garden_areas/000036.jpg,Garden
images_processed/Garden/unclean_garden_areas/000135.jpg,Garden
images_processed/Garden/unclean_garden_areas/000115.jpg,Garden
images_processed/Garden/unclean_garden_areas/000078.jpg,Garden
images_processed/Garden/unclean_garden_areas/000200.jpg,Garden
images_processed/Garden/unclean_garden_areas/000084.jpg,Garden
images_processed/Garden/unclean_garden_areas/000114.jpg,Garden
images_processed/Garden/unclean_garden_areas/000011.jpg,Garden
images_processed/Garden/unclean_garden_areas/000112.jpg,Garden
images_processed/Garden/unclean_garden_areas/000097.jpg,Garden
images_processed/Garden/unclean_garden_areas/000129.jpg,Garden
images_processed/Garden/unclean_garden_areas/000062.jpg,Garden
images_processed/Garden/unclean_garden_areas/000118.jpg,Garden
images_processed/Garden/unclean_garden_areas/000034.jpg,Garden
images_processed/Garden/unclean_garden_areas/000005.jpg,Garden
images_processed/Garden/unclean_garden_areas/000037.jpg,Garden
images_processed/Garden/unclean_garden_areas/000149.jpg,Garden
images_processed/Garden/unclean_garden_areas/000173.jpg,Garden
images_processed/Garden/unclean_garden_areas/000196.jpg,Garden
images_processed/Garden/unclean_garden_areas/000143.jpg,Garden
images_processed/Garden/unclean_garden_areas/000204.jpg,Garden
images_processed/Garden/unclean_garden_areas/000106.jpg,Garden
images_processed/Garden/unclean_garden_areas/000128.jpg,Garden
images_processed/Garden/unclean_garden_areas/000051.jpg,Garden
images_processed/Garden/unclean_garden_areas/000033.jpg,Garden
images_processed/Garden/unclean_garden_areas/000147.jpg,Garden
images_processed/Garden/unclean_garden_areas/000059.jpg,Garden
images_processed/Garden/unclean_garden_areas/000028.jpg,Garden
images_processed/Garden/unclean_garden_areas/000154.jpg,Garden
images_processed/Garden/unclean_garden_areas/000165.jpg,Garden
images_processed/Garden/unclean_garden_areas/000020.jpg,Garden
images_processed/Garden/unclean_garden_areas/000021.jpg,Garden
images_processed/Garden/unclean_garden_areas/000105.jpg,Garden
images_processed/Garden/unclean_garden_areas/000013.jpg,Garden
images_processed/Garden/unclean_garden_areas/000144.jpg,Garden
images_processed/Garden/unclean_garden_areas/000080.jpg,Garden
images_processed/Garden/unclean_garden_areas/000077.jpg,Garden
images_processed/Garden/unclean_garden_areas/000108.jpg,Garden
images_processed/Garden/unclean_garden_areas/000199.jpg,Garden
images_processed/Garden/unclean_garden_areas/000053.jpg,Garden
images_processed/Garden/unclean_garden_areas/000110.jpg,Garden
images_processed/Garden/unclean_garden_areas/000048.jpg,Garden
images_processed/Garden/unclean_garden_areas/000040.jpg,Garden
images_processed/Garden/unclean_garden_areas/000056.jpg,Garden
images_processed/Garden/unclean_garden_areas/000076.jpg,Garden
images_processed/Garden/unclean_garden_areas/000142.jpg,Garden
images_processed/Garden/unclean_garden_areas/000086.jpg,Garden
images_processed/Garden/unclean_garden_areas/000181.jpg,Garden
images_processed/Garden/unclean_garden_areas/000014.jpg,Garden
images_processed/Garden/unclean_garden_areas/000107.jpg,Garden
images_processed/Garden/unclean_garden_areas/000127.jpg,Garden
images_processed/Garden/unclean_garden_areas/000041.jpg,Garden
images_processed/Garden/unclean_garden_areas/000102.jpg,Garden
images_processed/Garden/unclean_garden_areas/000152.jpg,Garden
images_processed/Garden/unclean_garden_areas/000057.jpg,Garden
images_processed/Garden/unclean_garden_areas/000069.jpg,Garden
images_processed/Garden/unclean_garden_areas/000090.jpg,Garden
images_processed/Garden/unclean_garden_areas/000081.jpg,Garden
images_processed/Garden/unclean_garden_areas/000017.jpg,Garden
images_processed/Garden/unclean_garden_areas/000066.jpg,Garden
images_processed/Garden/unclean_garden_areas/000006.jpg,Garden
images_processed/Garden/unclean_garden_areas/000185.jpg,Garden
images_processed/Garden/unclean_garden_areas/000073.jpg,Garden
images_processed/Garden/unclean_garden_areas/000203.jpg,Garden
images_processed/Garden/unclean_garden_areas/000055.jpg,Garden
images_processed/Garden/unclean_garden_areas/000137.jpg,Garden
images_processed/Garden/unclean_garden_areas/000071.jpg,Garden
images_processed/Garden/unclean_garden_areas/000029.jpg,Garden
images_processed/Garden/unclean_garden_areas/000096.jpg,Garden
images_processed/Garden/unclean_garden_areas/000046.jpg,Garden
images_processed/Garden/unclean_garden_areas/000003.jpg,Garden
images_processed/Garden/unclean_garden_areas/000197.jpg,Garden
images_processed/Garden/unclean_garden_areas/000193.jpg,Garden
images_processed/Garden/unclean_garden_areas/000035.jpg,Garden
images_processed/Garden/unclean_garden_areas/000120.jpg,Garden
images_processed/Garden/unclean_garden_areas/000188.jpg,Garden
images_processed/Garden/unclean_garden_areas/000136.jpg,Garden
images_processed/Garden/unclean_garden_areas/000044.jpg,Garden
images_processed/Garden/unclean_garden_areas/000174.jpg,Garden
images_processed/Garden/unclean_garden_areas/000187.jpg,Garden
images_processed/Garden/unclean_garden_areas/000052.jpg,Garden
images_processed/Garden/unclean_garden_areas/000012.jpg,Garden
images_processed/Garden/unclean_garden_areas/000116.jpg,Garden
images_processed/Garden/unclean_garden_areas/000189.jpg,Garden
images_processed/Garden/unclean_garden_areas/000072.jpg,Garden
images_processed/Garden/unclean_garden_areas/000088.jpg,Garden
images_processed/Garden/unclean_garden_areas/000157.jpg,Garden
images_processed/Garden/unclean_garden_areas/000125.jpg,Garden
images_processed/Garden/unclean_garden_areas/000079.jpg,Garden
images_processed/Garden/unclean_garden_areas/000019.jpg,Garden
images_processed/Garden/unclean_garden_areas/000030.jpg,Garden
images_processed/Garden/unclean_garden_areas/000113.jpg,Garden
images_processed/Garden/unclean_garden_areas/000168.jpg,Garden
images_processed/Garden/unclean_garden_areas/000179.jpg,Garden
images_processed/Garden/unclean_garden_areas/000104.jpg,Garden
images_processed/Garden/unclean_garden_areas/000166.jpg,Garden
images_processed/Garden/unclean_garden_areas/000016.jpg,Garden
images_processed/Garden/unclean_garden_areas/000092.jpg,Garden
images_processed/Garden/unclean_garden_areas/000027.jpg,Garden
images_processed/Garden/unclean_garden_areas/000024.jpg,Garden
images_processed/Garden/unclean_garden_areas/000195.jpg,Garden
images_processed/Garden/unclean_garden_areas/000122.jpg,Garden
images_processed/Garden/unclean_garden_areas/000063.jpg,Garden
images_processed/Garden/unclean_garden_areas/000047.jpg,Garden
images_processed/Garden/unclean_garden_areas/000140.jpg,Garden
images_processed/Garden/unclean_garden_areas/000169.jpg,Garden
images_processed/Garden/unclean_garden_areas/000085.jpg,Garden
images_processed/Garden/unclean_garden_areas/000126.jpg,Garden
images_processed/Garden/unclean_garden_areas/000123.jpg,Garden
images_processed/Garden/unclean_garden_areas/000043.jpg,Garden
images_processed/Garden/unclean_garden_areas/000083.jpg,Garden
images_processed/Garden/unclean_garden_areas/000194.jpg,Garden
images_processed/Garden/unclean_garden_areas/000180.jpg,Garden
images_processed/Garden/unclean_garden_areas/000070.jpg,Garden
images_processed/Garden/unclean_garden_areas/000089.jpg,Garden
images_processed/Garden/unclean_garden_areas/000068.jpg,Garden
images_processed/Garden/unclean_garden_areas/000010.jpg,Garden
images_processed/Garden/unclean_garden_areas/000064.jpg,Garden
images_processed/Garden/unclean_garden_areas/000121.jpg,Garden
images_processed/Garden/unclean_garden_areas/000101.jpg,Garden
images_processed/Garden/unclean_garden_areas/000094.jpg,Garden
images_processed/Garden/unclean_garden_areas/000015.jpg,Garden
images_processed/Garden/unclean_garden_areas/000175.jpg,Garden
images_processed/Garden/unclean_garden_areas/000156.jpg,Garden
images_processed/Garden/unclean_garden_areas/000099.jpg,Garden
images_processed/Garden/unclean_garden_areas/000186.jpg,Garden
images_processed/Garden/unclean_garden_areas/000198.jpg,Garden
images_processed/Garden/unclean_garden_areas/000159.jpg,Garden
images_processed/Garden/unclean_garden_areas/000191.jpg,Garden
images_processed/Garden/unclean_garden_areas/000067.jpg,Garden
images_processed/Garden/unclean_garden_areas/000002.jpg,Garden
images_processed/Garden/unclean_garden_areas/000008.jpg,Garden
images_processed/Garden/unclean_garden_areas/000093.jpg,Garden
images_processed/Garden/unclean_garden_areas/000178.jpg,Garden
images_processed/Garden/unclean_garden_areas/000153.jpg,Garden
images_processed/Garden/unclean_garden_areas/000172.jpg,Garden
images_processed/Garden/unclean_garden_areas/000087.jpg,Garden
images_processed/Garden/unclean_garden_areas/000001.jpg,Garden
images_processed/Garden/unclean_garden_areas/000023.jpg,Garden
images_processed/Garden/unclean_garden_areas/000132.jpg,Garden
images_processed/Garden/unclean_garden_areas/000009.jpg,Garden
images_processed/Garden/unclean_garden_areas/000054.jpg,Garden
images_processed/Garden/unclean_garden_areas/000145.jpg,Garden
images_processed/Garden/unclean_garden_areas/000065.jpg,Garden
images_processed/Garden/unclean_garden_areas/000032.jpg,Garden
images_processed/Garden/unclean_garden_areas/000061.jpg,Garden
images_processed/Garden/unclean_garden_areas/000206.jpg,Garden
images_processed/Garden/unclean_garden_areas/000171.jpg,Garden
images_processed/Garden/unclean_garden_areas/000138.jpg,Garden
images_processed/Garden/unclean_garden_areas/000007.jpg,Garden
images_processed/Garden/unclean_garden_areas/000117.jpg,Garden
images_processed/Garden/unclean_garden_areas/000025.jpg,Garden
images_processed/Garden/unclean_garden_areas/000148.jpg,Garden
images_processed/Garden/unclean_garden_areas/000167.jpg,Garden
images_processed/Garden/unclean_garden_areas/000058.jpg,Garden
images_processed/Garden/unclean_garden_areas/000103.jpg,Garden
images_processed/Garden/unclean_garden_areas/000176.jpg,Garden
images_processed/Garden/unclean_garden_areas/000049.jpg,Garden
images_processed/Garden/unclean_garden_areas/000141.jpg,Garden
images_processed/Garden/unclean_garden_areas/000201.jpg,Garden
images_processed/Garden/unclean_garden_areas/000207.jpg,Garden
images_processed/Garden/unclean_garden_areas/000098.jpg,Garden
images_processed/Garden/unclean_garden_areas/000119.jpg,Garden
images_processed/Garden/unclean_garden_areas/000018.jpg,Garden
images_processed/Garden/unclean_garden_areas/000082.jpg,Garden
images_processed/Garden/damaged_park_benches/000158.jpg,Garden
